# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;adv_budget;adv_disadvantage;adv_dist_sup;adv_dist_mean
7.510000000000000000000000000000e+03;7.434642079692864058415580075234e+00;6.207147477670520163695044857377e-02;0.000000000000000000000000000000e+00;1.821473254177191636316024414555e-01;1.821300216641079106061340553424e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.976574630131432749186037867162e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.642709958910421264022261311766e+00;3.755000000000000004440892098501e-02;6.083185602791532642363847571687e-02;7.509999999999997233324222634110e-02;7.510000000000015274448372792904e-02
7.511000000000000000000000000000e+03;7.435628956693355107177012541797e+00;6.196648819635940108607741194646e-02;0.000000000000000000000000000000e+00;1.817872976353521741188501437136e-01;1.817700259626142678115456874366e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.981055177371849208151077803564e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.643413771316418969803407890140e+00;3.755500000000000504485342389671e-02;6.085326231658776119370912738304e-02;7.511000000000001008970684779342e-02;7.511000000000025988988738845364e-02
7.512000000000000000000000000000e+03;7.436616405180686228959530126303e+00;6.186140936314089844305641463507e-02;0.000000000000000000000000000000e+00;1.814271669681911114402339535445e-01;1.814099273933932887636899522477e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.985555048723722931791613177666e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.644117677401817356752644627704e+00;3.756000000000000310640402290119e-02;6.087468119215818512790505678822e-02;7.512000000000004784617146924575e-02;7.512000000000029764635200990597e-02
7.513000000000000000000000000000e+03;7.437604425727981194427229638677e+00;6.175623815927819282300959002896e-02;0.000000000000000000000000000000e+00;1.810669333408417291941816529288e-01;1.810497258810671583617590840731e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.990074368476841149694367416600e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.644821677166557361005061466130e+00;3.756500000000000116795462190566e-02;6.089611266842610837191074324437e-02;7.512999999999996070254582036796e-02;7.513000000000021050272636102818e-02
7.514000000000000000000000000000e+03;7.438593018909190668352948705433e+00;6.165097446679970033533990658725e-02;0.000000000000000000000000000000e+00;1.807065966778214072263608613866e-01;1.806894213501694657075802297186e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.994613261987690771420700386329e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.645525770610605675869919650722e+00;3.756999999999999922950522091014e-02;6.091755675921572965592076798202e-02;7.513999999999998458122263400583e-02;7.514000000000026213697879029496e-02
7.515000000000000000000000000000e+03;7.439582185299066452444094466045e+00;6.154561816753277569969071691958e-02;0.000000000000000000000000000000e+00;1.803461569035591516296790359775e-01;1.803290137251453428834935266423e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.999171855690891515255902532999e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.646229957733897020233371222275e+00;3.757499999999999729105581991462e-02;6.093901347837005905150320472785e-02;7.515000000000002233768725545815e-02;7.515000000000024438229218048946e-02
7.516000000000000000000000000000e+03;7.440571925473220105118343781214e+00;6.144016914310578003632912214016e-02;0.000000000000000000000000000000e+00;1.799856139423955392331322400423e-01;1.799685029303520755750156467911e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.003750277110887077075540574356e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.646934238536377215211814473150e+00;3.758000000000000229150032282632e-02;6.096048283975342291229893021409e-02;7.515999999999994907184941439482e-02;7.516000000000017111645433942613e-02
7.517000000000000000000000000000e+03;7.441562240008049222694808122469e+00;6.133462727494581878673329811136e-02;0.000000000000000000000000000000e+00;1.796249677185824955572002181725e-01;1.796078888900577708032102464131e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.008348654873660585340466866455e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.647638613018005848687153047649e+00;3.758500000000000729194482573803e-02;6.098196485725443372061249647231e-02;7.516999999999998682831403584714e-02;7.517000000000018111734334524954e-02
7.518000000000000000000000000000e+03;7.442553129480810270024448982440e+00;6.122899244427776332955204452446e-02;0.000000000000000000000000000000e+00;1.792642181562831282803927024361e-01;1.792471715284420785696539724086e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.012967118718625263162902427894e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.648343081178725189062106437632e+00;3.759000000000000535349542474250e-02;6.100345954478078591698420041212e-02;7.518000000000002458477865729947e-02;7.518000000000027438495919795969e-02
7.519000000000000000000000000000e+03;7.443544594469578612461191369221e+00;6.112326453212589549846001091282e-02;0.000000000000000000000000000000e+00;1.789033651795716717280981811200e-01;1.788863507695954979670460716079e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.017605799510768793680881572072e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.649047643018477504739394134958e+00;3.759500000000000341504602374698e-02;6.102496691626252411921882412571e-02;7.519000000000004846345547093733e-02;7.519000000000028438584820378310e-02
7.520000000000000000000000000000e+03;7.444536635553263614895058708498e+00;6.101744341931165938053283070985e-02;0.000000000000000000000000000000e+00;1.785424087124333758502814362146e-01;1.785254265375196824905401626893e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.022264829252816767390932284343e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.649752298537206396389365181676e+00;3.760000000000000147659662275146e-02;6.104648698565022513218281119407e-02;7.520000000000001683098105331737e-02;7.520000000000016948664693927640e-02
7.521000000000000000000000000000e+03;7.445529253311597095432716741925e+00;6.091152898645388336085204628034e-02;0.000000000000000000000000000000e+00;1.781813486787641176434249246086e-01;1.781643987561270792152612330028e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.026944341097648098065642230381e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.650457047734871451893923222087e+00;3.760499999999999953814722175593e-02;6.106801976691903638405634069386e-02;7.520999999999999907629444351187e-02;7.521000000000020724311156072872e-02
7.522000000000000000000000000000e+03;7.446522448325167076177422131877e+00;6.080552111396829439993183541446e-02;0.000000000000000000000000000000e+00;1.778201850023705121728312406049e-01;1.778032673492408455295787916839e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.031644469360841410293661013498e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.651161890611414495566577897989e+00;3.761000000000000453859172466764e-02;6.108956527406373543387374525082e-02;7.522000000000003683275906496419e-02;7.522000000000021724400056655213e-02
7.523000000000000000000000000000e+03;7.447516221175364492523840453941e+00;6.069941968206699067778231437842e-02;0.000000000000000000000000000000e+00;1.774589176069696905280181908893e-01;1.774420322405946548460775602507e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.036365349533387526792527211228e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.651866827166777351720838851179e+00;3.761500000000000260014232367212e-02;6.111112352110027734486408235171e-02;7.522999999999996356692122390086e-02;7.523000000000019948931395674663e-02
7.524000000000000000000000000000e+03;7.448510572444451582896363106556e+00;6.059322457075855261621200043010e-02;0.000000000000000000000000000000e+00;1.770975464161891888004163320147e-01;1.770806933538323357790744694285e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.041107118294594943708197831711e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.652571857400915167346511225333e+00;3.762000000000000066169292267659e-02;6.113269452206909759794939418498e-02;7.523999999999998744559803753873e-02;7.524000000000022336799077038449e-02
7.525000000000000000000000000000e+03;7.449505502715508598043925303500e+00;6.048693565984673836677387726013e-02;0.000000000000000000000000000000e+00;1.767360713535666150164615828544e-01;1.767192506125081219447991998095e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.045869913525109797663992239336e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.653276981313770210846314512310e+00;3.762499999999999872324352168107e-02;6.115427829103022711043635695205e-02;7.525000000000001132427485117660e-02;7.525000000000021949109196839345e-02
7.526000000000000000000000000000e+03;7.450501012572459558214177377522e+00;6.038055282893063646643128095093e-02;0.000000000000000000000000000000e+00;1.763744923425497601598976871173e-01;1.763577039400863188944867943064e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.050653874320159612137937088505e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.653982198905287859247437154409e+00;3.763000000000000372368802459278e-02;6.117587484206614412141078673812e-02;7.526000000000004908073947262892e-02;7.526000000000017398082974295903e-02
7.527000000000000000000000000000e+03;7.451497102600085575829780282220e+00;6.027407595740458950972495699716e-02;0.000000000000000000000000000000e+00;1.760128093064962095937175945437e-01;1.759960532599415539145581988123e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.055459141002965312017281007684e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.654687510175413933666277443990e+00;3.763500000000000178523862359725e-02;6.119748418928092070778745892312e-02;7.526999999999997581490163156559e-02;7.527000000000017010393094096798e-02
7.528000000000000000000000000000e+03;7.452493773383981334745840285905e+00;6.016750492445650799755441084926e-02;0.000000000000000000000000000000e+00;1.756510221686735651047683859360e-01;1.756342984953577490703224839308e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.060285855138281607690231567176e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.655392915124103137003430674667e+00;3.764000000000000678568312650896e-02;6.121910634680292895293263200074e-02;7.528000000000001357136625301791e-02;7.528000000000023561597117804922e-02
7.529000000000000000000000000000e+03;7.453491025510619039096127380617e+00;6.006083960906901525467205260611e-02;0.000000000000000000000000000000e+00;1.752891308522587787699364980654e-01;1.752724395695284265173086168943e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.065134159546212332808634570824e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.656098413751292408591098137549e+00;3.764500000000000484723372551343e-02;6.124074132877978249300809920896e-02;7.529000000000005132783087447024e-02;7.529000000000021786128456824372e-02
7.530000000000000000000000000000e+03;7.454488859567298675301572075114e+00;5.995407989001731718925469749593e-02;0.000000000000000000000000000000e+00;1.749271352803385415342063424760e-01;1.749104764055572358572021585132e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.070004198316077823754932651923e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.656804006056924460921209174558e+00;3.765000000000000290878432451791e-02;6.126238914938187535286218121655e-02;7.529999999999996418420522559245e-02;7.530000000000014459544672718039e-02
7.531000000000000000000000000000e+03;7.455487276142168440173918497749e+00;5.984722564586975046552197454730e-02;0.000000000000000000000000000000e+00;1.745650353759088946326016866806e-01;1.745484089264563998256107879570e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.074896116820597585100882653819e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.657509692040958437786457579932e+00;3.765500000000000097033492352239e-02;6.128404982280371421365927631086e-02;7.530999999999998806288203923032e-02;7.531000000000012684076011737488e-02
7.532000000000000000000000000000e+03;7.456486275824241616305698698852e+00;5.974027675498731759784476480490e-02;0.000000000000000000000000000000e+00;1.742028310618748410121270353557e-01;1.741862370551480743152694685705e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.079810061730194819390460381214e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.658215471703336163500352995470e+00;3.765999999999999903188552252686e-02;6.130572336325962323755334182351e-02;7.532000000000002581934666068264e-02;7.532000000000017847501254664166e-02
7.533000000000000000000000000000e+03;7.457485859203355715862926444970e+00;5.963323309552370776742691305117e-02;0.000000000000000000000000000000e+00;1.738405222610505673763725553727e-01;1.738239607144632103974402070889e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.084746181027523868889428371176e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.658921345044001238733244463219e+00;3.766500000000000403233002543857e-02;6.132740978498725514800327118792e-02;7.533000000000006357581128213496e-02;7.533000000000023010926497590845e-02
7.534000000000000000000000000000e+03;7.458486026870248863929191429634e+00;5.952609454542374251007075258713e-02;0.000000000000000000000000000000e+00;1.734781088961590556074554569932e-01;1.734615798271413322773071286065e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.089704624022143807787754710148e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.659627312062891046906543124351e+00;3.767000000000000209388062444305e-02;6.134910910224553731717733739970e-02;7.533999999999999030997344107163e-02;7.534000000000017072121494265957e-02
7.535000000000000000000000000000e+03;7.459486779416447888024777057581e+00;5.941886098242354918852470291313e-02;0.000000000000000000000000000000e+00;1.731155908898321937883224563848e-01;1.730990943158314532279717923302e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.094685541365427089433026708321e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.660333372759968284526621573605e+00;3.767500000000000015543122344752e-02;6.137082132931823835741980133207e-02;7.535000000000001418865025470950e-02;7.535000000000025011104298755527e-02
7.536000000000000000000000000000e+03;7.460488117434400656691195763415e+00;5.931153228404927035821714298436e-02;0.000000000000000000000000000000e+00;1.727529681646104431358423880738e-01;1.727365041030902159668869444431e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.099689085065654242656663086564e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.661039527135166338212002301589e+00;3.768000000000000515587572635923e-02;6.139254648050863211183880707722e-02;7.536000000000005194511487616182e-02;7.536000000000021847856856993531e-02
7.537000000000000000000000000000e+03;7.461490041517373938972923497204e+00;5.920410832761874991847506066733e-02;0.000000000000000000000000000000e+00;1.723902406429426159562012799142e-01;1.723738091113840020796033059014e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.104715408503373113430212626440e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.661745775188428364543824500288e+00;3.768500000000000321742632536370e-02;6.141428457014331404595353092191e-02;7.536999999999996480148922728404e-02;7.537000000000015909051853668643e-02
7.538000000000000000000000000000e+03;7.462492552259504918765742331743e+00;5.909658899023909756076378130274e-02;0.000000000000000000000000000000e+00;1.720274082471858756449023530877e-01;1.720110092630865172846910127191e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.109764666446870429866722318479e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.662452116919713507314781963942e+00;3.769000000000000127897692436818e-02;6.143603561257308942611388147270e-02;7.538000000000000255795384873636e-02;7.538000000000021072477096595321e-02
7.539000000000000000000000000000e+03;7.463495650255791424854123761179e+00;5.898897414880592549035753791031e-02;0.000000000000000000000000000000e+00;1.716644708996056256644635595876e-01;1.716481044804799571679154723824e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.114837015067868881273982495372e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.663158552328957373589446433471e+00;3.769500000000000627942142727989e-02;6.145779962216896957771794518521e-02;7.539000000000004031441847018868e-02;7.539000000000023460344777959108e-02
7.540000000000000000000000000000e+03;7.464499336102099036338586302008e+00;5.888126368000589500040220514165e-02;0.000000000000000000000000000000e+00;1.713014285223751209663589634147e-01;1.712850946857547851376324388184e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.119932611957584586009906146842e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.663865081416103564038166950922e+00;3.770000000000000434097202628436e-02;6.147957661332476009263814376027e-02;7.540000000000002255973186038318e-02;7.540000000000021684876116978558e-02
7.541000000000000000000000000000e+03;7.465503610395145983602560590953e+00;5.877345746031276130239007216005e-02;0.000000000000000000000000000000e+00;1.709382810375756900356236656080e-01;1.709219798010090107798220060431e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.125051616142758104804899588203e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.664571704181100120223391058971e+00;3.770500000000000240252262528884e-02;6.150136660045901759730213598232e-02;7.540999999999999092725744276322e-02;7.541000000000021297186236779453e-02
7.542000000000000000000000000000e+03;7.466508473732535122735498589464e+00;5.866555536598764414302209502239e-02;0.000000000000000000000000000000e+00;1.705750283671962352904927229247e-01;1.705587597482483841471179175642e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.130194188102064491163734061274e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.665278420623893751439936750103e+00;3.771000000000000046407322429332e-02;6.152316959801071988289677960893e-02;7.542000000000001480593425640109e-02;7.542000000000019521717575798903e-02
7.543000000000000000000000000000e+03;7.467513926712721072931344679091e+00;5.855755727308114416684858838380e-02;0.000000000000000000000000000000e+00;1.702116704331330665489474540664e-01;1.701954344493867010701393382988e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.135360489782803499608787589636e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.665985230744422285198425015551e+00;3.771499999999999852562382329779e-02;6.154498562044159737371984419951e-02;7.542999999999994154009641533776e-02;7.543000000000016358470134036907e-02
7.544000000000000000000000000000e+03;7.468519969935035973662706965115e+00;5.844946305742917264103297725342e-02;0.000000000000000000000000000000e+00;1.698482071571902340956228272262e-01;1.698320038262446929344662294170e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.140550684617608442200653584564e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.666692134542642644845500399242e+00;3.772000000000000352606832620950e-02;6.156681468223830500097193407782e-02;7.543999999999997929656103679008e-02;7.544000000000021521895376963585e-02
7.545000000000000000000000000000e+03;7.469526603999673497469302674290e+00;5.834127259465584497410972630860e-02;0.000000000000000000000000000000e+00;1.694846384610788625479926849948e-01;1.694684678005505262810004296625e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.145764937541626456163346148287e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.667399132018492657891783892410e+00;3.772500000000000158761892521397e-02;6.158865679790792579950675644795e-02;7.545000000000001705302565824240e-02;7.545000000000026685320619890263e-02
7.546000000000000000000000000000e+03;7.470533829507717271667388558853e+00;5.823298576017062883058983402407e-02;0.000000000000000000000000000000e+00;1.691209642664172063675209756184e-01;1.691048262939394974946338834343e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.151003415009739537511190832220e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.668106223171915925007624537102e+00;3.773000000000000658806342812568e-02;6.161051198198130851579890077119e-02;7.546000000000005480949027969473e-02;7.546000000000030460967082035495e-02
7.547000000000000000000000000000e+03;7.471541647061108903926651692018e+00;5.812460242916945435398545782846e-02;0.000000000000000000000000000000e+00;1.687571844947304833262080592249e-01;1.687410792279539217819461782710e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.156266285014156371818705437704e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.668813408002848053257594074239e+00;3.773500000000000464961402713016e-02;6.163238024901140921230080493842e-02;7.546999999999996766586463081694e-02;7.547000000000021746604517147716e-02
7.548000000000000000000000000000e+03;7.472550057262669298552282270975e+00;5.801612247663327781577180530803e-02;0.000000000000000000000000000000e+00;1.683932990674504859285320890194e-01;1.683772265240429111265996198199e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.161553717102169831082436601832e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.669520686511250406880435548373e+00;3.774000000000000271116462613463e-02;6.165426161357644152527512915185e-02;7.547999999999999154454144445481e-02;7.548000000000022746693417730057e-02
7.549000000000000000000000000000e+03;7.473559060716108426447590318276e+00;5.790754577732709629245277938026e-02;0.000000000000000000000000000000e+00;1.680293079059162475452637863782e-01;1.680132681035621800003099224341e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.166865882394156898188564142060e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.670228058697059037029930550489e+00;3.774500000000000077271522513911e-02;6.167615609027509576689496384461e-02;7.549000000000002930100606590713e-02;7.549000000000022359003537530953e-02
7.550000000000000000000000000000e+03;7.474568658026012890616129880073e+00;5.779887220580108564416121907925e-02;0.000000000000000000000000000000e+00;1.676652109313725991235344281449e-01;1.676492038877742396518755185753e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.172202953601935510735687628880e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.670935524560211327127490221756e+00;3.775000000000000577315972805081e-02;6.169806369372910631598827535527e-02;7.549999999999995603516822484380e-02;7.550000000000015032419753424620e-02
7.551000000000000000000000000000e+03;7.475578849797834379842242924497e+00;5.769010163638914334693907903784e-02;0.000000000000000000000000000000e+00;1.673010080649712238987092405296e-01;1.672850337978476487066359368328e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.177565105047258881693084120457e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.671643084100667753233437906601e+00;3.775500000000000383471032705529e-02;6.171998443858626309799220166497e-02;7.550999999999999379163284629612e-02;7.551000000000021583623777132743e-02
7.552000000000000000000000000000e+03;7.476589636637910984973132144660e+00;5.758123394320914523181187405498e-02;0.000000000000000000000000000000e+00;1.669366992277697137048164677253e-01;1.669207577548572629666523425840e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.182952512680646356413305397837e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.672350737318360813787876395509e+00;3.776000000000000189626092605977e-02;6.174191833951394453583461086055e-02;7.552000000000001767030965993399e-02;7.552000000000025359270239277976e-02
7.553000000000000000000000000000e+03;7.477601019153484074308835261036e+00;5.747226900016109280011633586582e-02;0.000000000000000000000000000000e+00;1.665722843407317910191522969399e-01;1.665563756797839578549513817052e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.188365354100391211439324834487e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.673058484213231889015105480212e+00;3.776499999999999995781152506424e-02;6.176386541120451600939134095825e-02;7.553000000000004154898647357186e-02;7.553000000000019420465235953088e-02
7.554000000000000000000000000000e+03;7.478612997952677865498571918579e+00;5.736320668092784874625422730787e-02;0.000000000000000000000000000000e+00;1.662077633247271979399783958797e-01;1.661918874935148782157057212316e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.193803808571932745241639395317e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.673766324785226355942313603009e+00;3.776999999999999801936212406872e-02;6.178582566837206163645745959911e-02;7.553999999999996828314863250853e-02;7.554000000000013481660232628201e-02
7.555000000000000000000000000000e+03;7.479625573644485214686028484721e+00;5.725404685897494960755693682586e-02;0.000000000000000000000000000000e+00;1.658431361005311965861608314299e-01;1.658272931168426056469655804904e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.199268057047482939625471232148e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.674474259034297585202466507326e+00;3.777500000000000301980662698043e-02;6.180779912575686679820918811856e-02;7.555000000000000603961325396085e-02;7.555000000000020032864256336325e-02
7.556000000000000000000000000000e+03;7.480638746838797814575627853628e+00;5.714478940754835062376670862250e-02;0.000000000000000000000000000000e+00;1.654784025888246801194725321693e-01;1.654625924704651862562343467289e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.204758282185837001826422820727e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.675182286960380295681716233958e+00;3.778000000000000802025112989213e-02;6.182978579811990865744419920702e-02;7.556000000000004379607787541318e-02;7.556000000000021032953156918666e-02
7.557000000000000000000000000000e+03;7.481652518146400865362011245452e+00;5.703543419967608413267967648608e-02;0.000000000000000000000000000000e+00;1.651135627101941172334420571133e-01;1.650977854749863527050735001467e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.210274668372607179134270438681e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.675890408563410982623054223950e+00;3.778500000000000608180172889661e-02;6.185178570024506966573696331579e-02;7.556999999999997053024003434984e-02;7.557000000000012318590592030887e-02
7.558000000000000000000000000000e+03;7.482666888178970410194779105950e+00;5.692598110816613626861126817857e-02;0.000000000000000000000000000000e+00;1.647486163851309415306900518772e-01;1.647328720509151356310439950903e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.215817401740624841693927393749e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.676598623843348345729964421480e+00;3.779000000000000414335232790108e-02;6.187379884694305109960055233387e-02;7.557999999999999440891684798771e-02;7.558000000000014706458273394674e-02
7.559000000000000000000000000000e+03;7.483681857549086657854786608368e+00;5.681643000560755024652692668496e-02;0.000000000000000000000000000000e+00;1.643835635340320511232903299970e-01;1.643678521186656416031013350221e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;2.221386670190728974960681085804e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;-2.677306932800128436156228417531e+00;3.779500000000000220490292690556e-02;6.189582525304467702786936911252e-02;7.559000000000001828759366162558e-02;7.559000000000018482104735539906e-02
