# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_current[2];w_current[3];w_target[0];w_target[1];w_target[2];w_target[3]
3.000000000000000000000000000000e+01;4.759541791361757145928379486577e-02;3.997794813850438777613760521490e-02;6.512046386511645672950931995615e-05;1.589200616530594745157145553094e+00;1.388402855578030559158264622965e+00;8.000000000000000444089209850063e-01;1.118611032663162363487430184250e-01;2.291816798822100061279460891939e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.581106656313152809410944865665e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.100000000000000000000000000000e+01;4.767258679129071641256132352282e-02;3.999804287285523007877685586209e-02;6.394549179246920064118020476940e-05;1.588836400863628428581364460115e+00;1.388056321523402081297149379679e+00;8.000000000000000444089209850063e-01;1.118557572215180262453770865250e-01;2.294066977492062648670556601616e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.587909465946448010569523601188e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.200000000000000000000000000000e+01;4.774987923981828530362037099621e-02;4.001812054132895812852410699634e-02;6.276797334694105522101548189084e-05;1.588471911151642546045081871853e+00;1.387709467466867074847414187388e+00;8.000000000000000444089209850063e-01;1.118504007265225808076536395674e-01;2.296318996076602539282290882383e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.594718519316849799586505165294e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.300000000000000000000000000000e+01;4.782729539813938834935669319748e-02;4.003818105925974202285999581363e-02;6.158790657255143626263443890068e-05;1.588107147329211432662532388349e+00;1.387362293260187007248873669596e+00;8.000000000000000444089209850063e-01;1.118450337684392253967402552917e-01;2.298572853991404964235645280723e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.601533805300364265663572160836e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.400000000000000000000000000000e+01;4.790483540506891568799829883574e-02;4.005822434189820757666211648029e-02;6.040528952322974688693424383246e-05;1.587742109331403472793908804306e+00;1.387014798755733524515676435840e+00;8.000000000000000444089209850063e-01;1.118396563343823368885665558992e-01;2.300828550645557513381483927262e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.608355312700211956844845162529e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.500000000000000000000000000000e+01;4.798249939929631613377836174550e-02;4.007825030441194980035390926787e-02;5.922012026286111732124167739144e-05;1.587376797093781988223781809211e+00;1.386666983806494224396033132507e+00;8.000000000000000444089209850063e-01;1.118342684114716489851559799718e-01;2.303086085441539835379914924474e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.615183030246717765733739657907e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.600000000000000000000000000000e+01;4.806028751938407755917026520365e-02;4.009825886188625454487066690490e-02;5.803239686533622398913884188332e-05;1.587011210552408346785568937776e+00;1.386318848266075764996685393271e+00;8.000000000000000444089209850063e-01;1.118288699868324187480794762450e-01;2.305345457775220385093772890173e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.622016946597222838066451600092e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.700000000000000000000000000000e+01;4.813819990376649177177270644279e-02;4.011824992932445932414253775278e-02;5.684211741459500996306863918051e-05;1.586645349643839741915485319623e+00;1.385970391988703198649091063999e+00;8.000000000000000444089209850063e-01;1.118234610475952461872140020205e-01;2.307606667035850731527213408611e-04;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.628857050335984622824181400347e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.800000000000000000000000000000e+01;4.821623669074837081893747381400e-02;4.013822342164861251001539699246e-02;5.564928000467794062203902294428e-05;1.586279214305133855589247104945e+00;1.385621614829222858489288228157e+00;8.000000000000000444089209850063e-01;1.118180415808962685497718325678e-01;2.309869712606062305219195573969e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.635703329974070993114727140538e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
3.900000000000000000000000000000e+01;4.829439801850360369783743408334e-02;4.015817925370006313823267873886e-02;5.445388273976976476180994479748e-05;1.585912804473847970143651764374e+00;1.385272516643107687528413407563e+00;8.000000000000000444089209850063e-01;1.118126115738774656316323330429e-01;2.312134593861859079878817713194e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.642555773949277236943653651702e-06;5.000000000000000000000000000000e-01;5.000000000000000000000000000000e-01;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
