# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;w_current[0];w_current[1];w_target[0];w_target[1]
6.000000000000000000000000000000e+01;4.527104319793973097318939835532e-02;nan;9.837905768807184993772485537278e-05;nan;nan;7.934403884326395317572178100818e-01;1.110935202304885183188787323161e-01;nan;1.377890187776567348845041527383e-04;nan;1.000000000000000000000000000000e+00;6.777776913554952844694887387255e-09;5.041680868374628365913281413668e-01;4.958319131625368858529157023440e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.100000000000000000000000000000e+01;4.527116340585270182206301115002e-02;nan;9.836544814195545419557853428216e-05;nan;nan;7.933310610600587953200601987191e-01;1.110781346663433644117446874588e-01;nan;1.378080284559139549738215890784e-04;nan;1.000000000000000000000000000000e+00;6.777774238312661277987899722782e-09;5.042364164558612582567320714588e-01;4.957635835441384641875117722520e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.200000000000000000000000000000e+01;4.527128361373795872868441847459e-02;nan;9.835183861016096257615104470062e-05;nan;nan;7.932217336706212096331114480563e-01;1.110627491214907086591878737636e-01;nan;1.378270433792104141500212133309e-04;nan;1.000000000000000000000000000000e+00;6.777771563273878475845495798074e-09;5.043047460847962515373410496977e-01;4.956952539152035264180540252710e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.300000000000000000000000000000e+01;4.527140382159537679296334999890e-02;nan;9.833822909268439063645850239936e-05;nan;nan;7.931124062643253314064395453897e-01;1.110473635959303290166033661990e-01;nan;1.378460635497121315132945662540e-04;nan;1.000000000000000000000000000000e+00;6.777768888438162723820572296354e-09;5.043730757242687046115747762087e-01;4.956269242757310178326690675021e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.400000000000000000000000000000e+01;4.527152402942501152605103698079e-02;nan;9.832461958953225714206297647380e-05;nan;nan;7.930030788411692732609026279533e-01;1.110319780896618091503569303313e-01;nan;1.378650889696014434065290954479e-04;nan;1.000000000000000000000000000000e+00;6.777766213806540553053307524966e-09;5.044414053742797277024578761484e-01;4.955585946257199947417859675625e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.500000000000000000000000000000e+01;4.527164423722691150020480677085e-02;nan;9.831101010070164829962591213075e-05;nan;nan;7.928937514011515919065686830436e-01;1.110165926026848992602680255004e-01;nan;1.378841196410482178476286652113e-04;nan;1.000000000000000000000000000000e+00;6.777763539378723277509920477251e-09;5.045097350348302089884100496420e-01;4.954902649651695134558337940689e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.600000000000000000000000000000e+01;4.527176444500109753210637109078e-02;nan;9.829740062618618086885680096287e-05;nan;nan;7.927844239442707330312032354414e-01;1.110012071349994466906707657472e-01;nan;1.379031555662185823570020648532e-04;nan;1.000000000000000000000000000000e+00;6.777760865153933347414611307194e-09;5.045780647059212586924559218460e-01;4.954219352940785192629391531227e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.700000000000000000000000000000e+01;4.527188465274743084387765179599e-02;nan;9.828379116598687128929234813057e-05;nan;nan;7.926750964705251423225718099275e-01;1.109858216866052293969602260404e-01;nan;1.379221967472904280486295514052e-04;nan;1.000000000000000000000000000000e+00;6.777758191132423052854208688238e-09;5.046463943875537649930151928857e-01;4.953536056124460129623798820830e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.800000000000000000000000000000e+01;4.527200486046606409118453484552e-02;nan;9.827018172011166134184600995383e-05;nan;nan;7.925657689799130434238350062515e-01;1.109704362575016367564728625439e-01;nan;1.379412431864529759491938554206e-04;nan;1.000000000000000000000000000000e+00;6.777755517315425720122029184644e-09;5.047147240797288381131124879175e-01;4.952852759202709398422825870512e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.900000000000000000000000000000e+01;4.527212506815692094619407725986e-02;nan;9.825657228854600916487932460441e-05;nan;nan;7.924564414724328820227583491942e-01;1.109550508476888075470867534023e-01;nan;1.379602948858643033779730613375e-04;nan;1.000000000000000000000000000000e+00;6.777752843701023944558174878262e-09;5.047830537824474772534699695825e-01;4.952169462175523562130763366440e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.000000000000000000000000000000e+01;4.527224527582004998116360638960e-02;nan;9.824296287129820890501180619125e-05;nan;nan;7.923471139480831038071073635365e-01;1.109396654571661450239261625939e-01;nan;1.379793518477163960771897377455e-04;nan;1.000000000000000000000000000000e+00;6.777750170290495720209040196851e-09;5.048513834957105705925073380058e-01;4.951486165042892628740389682207e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.100000000000000000000000000000e+01;4.527236548345543037941141051306e-02;nan;9.822935346836584821240967446698e-05;nan;nan;7.922377864068621544646475740592e-01;1.109242800859335797980520510464e-01;nan;1.379984140741869012153353324379e-04;nan;1.000000000000000000000000000000e+00;6.777747497083609436503110292661e-09;5.049197132195191173309467558283e-01;4.950802867804806606244483191404e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.200000000000000000000000000000e+01;4.527248569106304826314968181578e-02;nan;9.821574407974853406378540343624e-05;nan;nan;7.921284588487684796831445055432e-01;1.109088947339907232914057999551e-01;nan;1.380174815674579653999171080514e-04;nan;1.000000000000000000000000000000e+00;6.777744824080431267889389407907e-09;5.049880429538742276918128482066e-01;4.950119570461254947524309955043e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.300000000000000000000000000000e+01;4.527260589864298689910526718450e-02;nan;9.820213470543965282588683152198e-05;nan;nan;7.920191312738000810611538327066e-01;1.108935094013373534593824842887e-01;nan;1.380365543297039560878547437284e-04;nan;1.000000000000000000000000000000e+00;6.777742151280163812257376423909e-09;5.050563726987769008758277777815e-01;4.949436273012228215684160659293e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.400000000000000000000000000000e+01;4.527272610619511444829399238188e-02;nan;9.818852534544244355270425916871e-05;nan;nan;7.919098036819558483756509303930e-01;1.108781240879733315241040259025e-01;nan;1.380556323631140400957223457468e-04;nan;1.000000000000000000000000000000e+00;6.777739478683355490353193998016e-09;5.051247024542280250614112446783e-01;4.948752975457716418716813677747e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.500000000000000000000000000000e+01;4.527284631371954193301831992358e-02;nan;9.817491599976185291664965149039e-05;nan;nan;7.918004760732340052697963983519e-01;1.108627387938980746184824965894e-01;nan;1.380747156698818294690012109527e-04;nan;1.000000000000000000000000000000e+00;6.777736806290826038163882180654e-09;5.051930322202287104715878740535e-01;4.948069677797709564615047383995e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.600000000000000000000000000000e+01;4.527296652121626241438434590236e-02;nan;9.816130666838823151838788749757e-05;nan;nan;7.916911484476329974313557613641e-01;1.108473535191115549869422807205e-01;nan;1.380938042521806345674928451217e-04;nan;1.000000000000000000000000000000e+00;6.777734134101337993493061642421e-09;5.052613619967799563070798285480e-01;4.947386380032197661371640151629e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.700000000000000000000000000000e+01;4.527308672868522038124083906041e-02;nan;9.814769735132382907742687461194e-05;nan;nan;7.915818208051510485034896191792e-01;1.108319682636133840514247594911e-01;nan;1.381128981122023598182568804305e-04;nan;1.000000000000000000000000000000e+00;6.777731462115330589245998041013e-09;5.053296917838826507463068082870e-01;4.946703082161170716979370354238e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.800000000000000000000000000000e+01;4.527320693612649216142074237723e-02;nan;9.813408804856910637968991917290e-05;nan;nan;7.914724931457867151962659590936e-01;1.108165830274033120117493922407e-01;nan;1.381319972521373375552028450741e-04;nan;1.000000000000000000000000000000e+00;6.777728790332976706170714959214e-09;5.053980215815379040122934384272e-01;4.946019784184618739431016365415e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
7.900000000000000000000000000000e+01;4.527332714353997367151549724440e-02;nan;9.812047876011990279934010805718e-05;nan;nan;7.913631654695383321751478433725e-01;1.108011978104811445788868695672e-01;nan;1.381511016741705875215950882762e-04;nan;1.000000000000000000000000000000e+00;6.777726118753809814401732489414e-09;5.054663513897466042834594190936e-01;4.945336486102531736719356558751e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.000000000000000000000000000000e+01;4.527344735092580368940318180648e-02;nan;9.810686948598798192994890898788e-05;nan;nan;7.912538377764044561502032593125e-01;1.107858126128463543969004945211e-01;nan;1.381702113805111445388185131833e-04;nan;1.000000000000000000000000000000e+00;6.777723447379589327101950921479e-09;5.055346812085098617828293754428e-01;4.944653187914899161725656995259e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.100000000000000000000000000000e+01;4.527356755828391282614475699120e-02;nan;9.809326022614905764285264666569e-05;nan;nan;7.911445100663831997422903441475e-01;1.107704274344990663658805374325e-01;nan;1.381893263733176551322917591236e-04;nan;1.000000000000000000000000000000e+00;6.777720776207046226490560690038e-09;5.056030110378286757111254701158e-01;4.943969889621711577554208361107e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.200000000000000000000000000000e+01;4.527368776561430108174022279854e-02;nan;9.807965098061944718074722793233e-05;nan;nan;7.910351823394731196614770851738e-01;1.107550422754387392521024935377e-01;nan;1.382084466548080445812141103801e-04;nan;1.000000000000000000000000000000e+00;6.777718105238567755815389832960e-09;5.056713408777039342467674032378e-01;4.943286591222958992197789029888e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.300000000000000000000000000000e+01;4.527380797291700315065909876466e-02;nan;9.806604174939667043116309219641e-05;nan;nan;7.909258545956727726178314696881e-01;1.107396571356650816220223987330e-01;nan;1.382275722271746238884598811936e-04;nan;1.000000000000000000000000000000e+00;6.777715434473925613227373714606e-09;5.057396707281367476127797999652e-01;4.942603292718631413649177375191e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.400000000000000000000000000000e+01;4.527392818019198433843186535341e-02;nan;9.805243253247485914984166166519e-05;nan;nan;7.908165268349802712322116349242e-01;1.107242720151779963311255983172e-01;nan;1.382467030926059364543539986769e-04;nan;1.000000000000000000000000000000e+00;6.777712763912415040844617155399e-09;5.058080005891280039875823604234e-01;4.941919994108718294789639458031e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.500000000000000000000000000000e+01;4.527404838743924464505852256480e-02;nan;9.803882332985661542199690154931e-05;nan;nan;7.907071990573941722146855681785e-01;1.107088869139770115346266265988e-01;nan;1.382658392533041324164860830237e-04;nan;1.000000000000000000000000000000e+00;6.777710093554519939325463676527e-09;5.058763304606788135941997097689e-01;4.941236695393210198723465964576e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.600000000000000000000000000000e+01;4.527416859465881182611468602772e-02;nan;9.802521414154092280809210668835e-05;nan;nan;7.905978712629128102307163317164e-01;1.106935018320619468212839819898e-01;nan;1.382849807114671064189187488225e-04;nan;1.000000000000000000000000000000e+00;6.777707423400211357348473922022e-09;5.059446603427901756333540106425e-01;4.940553396572097133443435268418e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.700000000000000000000000000000e+01;4.527428880185074833164549090725e-02;nan;9.801160496752982773972784347194e-05;nan;nan;7.904885434515347419903719128342e-01;1.106781167694324830019780847579e-01;nan;1.383041274692984451671201595602e-04;nan;1.000000000000000000000000000000e+00;6.777704753449885514427060792140e-09;5.060129902354629782834649631695e-01;4.939870097645368551830813430570e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.800000000000000000000000000000e+01;4.527440900901492926156066687327e-02;nan;9.799799580781242043254347651171e-05;nan;nan;7.903792156232580801145104487659e-01;1.106627317260885784433455114595e-01;nan;1.383232795289843881317987106527e-04;nan;1.000000000000000000000000000000e+00;6.777702083702139512242334351945e-09;5.060813201386983317675571925065e-01;4.939186798613015016989891137200e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
8.900000000000000000000000000000e+01;4.527452921615147951595048425588e-02;nan;9.798438666239840449598275107235e-05;nan;nan;7.902698877780816033578048518393e-01;1.106473467020296086449349104441e-01;nan;1.383424368927421287556872586677e-04;nan;1.000000000000000000000000000000e+00;6.777699414158447386645864096754e-09;5.061496500524971242640503987786e-01;4.938503499475026536913446761901e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.000000000000000000000000000000e+01;4.527464942326024643914905709607e-02;nan;9.797077753127811697818339009558e-05;nan;nan;7.901605599160035353634157218039e-01;1.106319616972555874845340895263e-01;nan;1.383615995627619993726953318003e-04;nan;1.000000000000000000000000000000e+00;6.777696744817571675441270697164e-09;5.062179799768604659959692071425e-01;4.937820200231393119594258678262e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.100000000000000000000000000000e+01;4.527476963034142432018569479624e-02;nan;9.795716841446723815306496518929e-05;nan;nan;7.900512320370220997745036584092e-01;1.106165767117658488283282736120e-01;nan;1.383807675412721709725522023504e-04;nan;1.000000000000000000000000000000e+00;6.777694075681818558176351994333e-09;5.062863099117893561640357802389e-01;4.937136900882104217913592947298e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.200000000000000000000000000000e+01;4.527488983739490213675793484072e-02;nan;9.794355931194202399305004380636e-05;nan;nan;7.899419041411359643234391114675e-01;1.106011917455606285987101955470e-01;nan;1.383999408304451949735386362406e-04;nan;1.000000000000000000000000000000e+00;6.777691406747988500241752877215e-09;5.063546398572846829466698181932e-01;4.936453601427150394975740255177e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.300000000000000000000000000000e+01;4.527501004442072152222920067288e-02;nan;9.792995022371581018486019765135e-05;nan;nan;7.898325762283433526533826807281e-01;1.105858067986393994397431583820e-01;nan;1.384191194325082936884829809543e-04;nan;1.000000000000000000000000000000e+00;6.777688738018057636120862528926e-09;5.064229698133475565668959461618e-01;4.935770301866521658773478975490e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.400000000000000000000000000000e+01;4.527513025141886165991778057105e-02;nan;9.791634114978331124290455989012e-05;nan;nan;7.897232482986428214744023534877e-01;1.105704218710017866511563511267e-01;nan;1.384383033496632919943231110338e-04;nan;1.000000000000000000000000000000e+00;6.777686069491413024979779155957e-09;5.064912997799789762254363267857e-01;4.935087002200207462188075169252e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.500000000000000000000000000000e+01;4.527525045838931561092977062799e-02;nan;9.790273209014505571574221720610e-05;nan;nan;7.896139203520325944296587294957e-01;1.105550369626477347217985425232e-01;nan;1.384574925841210949611914671209e-04;nan;1.000000000000000000000000000000e+00;6.777683401168228374747138894121e-09;5.065596297571799411230131227057e-01;4.934403702428198368323819522629e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.600000000000000000000000000000e+01;4.527537066533214582531030600876e-02;nan;9.788912304480245306619740075504e-05;nan;nan;7.895045923885111172069173335331e-01;1.105396520735767718068842668799e-01;nan;1.384766871380956434253034492698e-04;nan;1.000000000000000000000000000000e+00;6.777680733048829594584287636322e-09;5.066279597449513394380460340471e-01;4.933720402550484385173490409215e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.700000000000000000000000000000e+01;4.527549087224728985301425154830e-02;nan;9.787551401375044820164089687253e-05;nan;nan;7.893952644080768354939436903805e-01;1.105242672037888146396866773102e-01;nan;1.384958870137923672358204463251e-04;nan;1.000000000000000000000000000000e+00;6.777678065132617805727736990523e-09;5.066962897432942813935596859665e-01;4.933037102567055520729866202601e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.800000000000000000000000000000e+01;4.527561107913478932740503068999e-02;nan;9.786190499699393358437604639732e-05;nan;nan;7.892859364107281949785033248190e-01;1.105088823532834330087837315659e-01;nan;1.385150922134325255936221354958e-04;nan;1.000000000000000000000000000000e+00;6.777675397420395373371663393569e-09;5.067646197522096551679737785889e-01;4.932353802477901227874212963798e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
9.900000000000000000000000000000e+01;4.527573128599462343180093171213e-02;nan;9.784829599452503519612517335347e-05;nan;nan;7.891766083964635303260592991137e-01;1.104934975220604742585095436880e-01;nan;1.385343027392201388850456744706e-04;nan;1.000000000000000000000000000000e+00;6.777672729911176298225903636471e-09;5.068329497716985709843129370711e-01;4.931670502283011514599309066398e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
